1350,6.68E+07
1353,6.67E+07
1356,6.67E+07
1359,6.68E+07
1362,6.67E+07
1365,6.68E+07
1368,6.67E+07
1371,6.68E+07
1374,6.68E+07
1377,6.68E+07
1380,6.67E+07
1383,6.67E+07
1386,6.68E+07
1389,6.67E+07
1392,6.67E+07
1395,6.69E+07
1398,6.67E+07
1401,6.67E+07
1404,6.69E+07
1407,6.67E+07
1410,6.68E+07
1413,6.68E+07
1416,6.67E+07
1419,6.67E+07
1422,6.67E+07
1425,6.68E+07
1428,6.68E+07
1431,6.68E+07
1434,6.67E+07
1437,6.70E+07
1440,6.68E+07
1443,6.68E+07
1446,6.67E+07
1449,6.67E+07
1452,6.67E+07
1455,6.67E+07
1458,6.66E+07
1461,6.65E+07
1464,6.68E+07
1467,6.68E+07
1470,6.69E+07
1473,6.69E+07
1476,6.69E+07
1479,6.69E+07
1482,6.68E+07
1485,6.68E+07
1488,6.66E+07
1491,6.66E+07
1494,6.66E+07
1497,6.68E+07
1500,6.66E+07
1503,6.68E+07
1506,6.66E+07
1509,6.67E+07
1512,6.67E+07
1515,6.67E+07
1518,6.67E+07
1521,6.67E+07
1524,6.67E+07
1527,6.67E+07
1530,6.65E+07
1533,6.67E+07
1536,6.67E+07
1539,6.65E+07
1542,6.68E+07
1545,6.69E+07
1548,6.66E+07
1551,6.67E+07
1554,6.68E+07
1557,6.67E+07
1560,6.67E+07
1563,6.67E+07
1566,6.67E+07
1569,6.67E+07
1572,6.67E+07
1575,6.66E+07
1578,6.68E+07
1581,6.66E+07
1584,6.67E+07
1587,6.66E+07
1590,6.69E+07
1593,6.67E+07
1596,6.67E+07
1599,6.67E+07
1602,6.68E+07
1605,6.65E+07
1608,6.68E+07
1611,6.67E+07
1614,6.66E+07
1617,6.66E+07
1620,6.67E+07
1623,6.66E+07
1626,6.66E+07
1629,6.65E+07
1632,6.66E+07
1635,6.66E+07
1638,6.67E+07
1641,6.66E+07
1644,6.65E+07
1647,6.65E+07
1650,6.65E+07
1653,6.66E+07
1656,6.66E+07
1659,6.68E+07
1662,6.66E+07
1665,6.66E+07
1668,6.66E+07
1671,6.67E+07
1674,6.66E+07
1677,6.67E+07
1680,6.68E+07
1683,6.66E+07
1686,6.67E+07
1689,6.66E+07
1692,6.65E+07
1695,6.66E+07
1698,6.64E+07
1701,6.66E+07
1704,6.66E+07
1707,6.66E+07
1710,6.66E+07
1713,6.65E+07
1716,6.66E+07
1719,6.67E+07
1722,6.66E+07
1725,6.66E+07
1728,6.66E+07
1731,6.66E+07
1734,6.67E+07
1737,6.67E+07
1740,6.65E+07
1743,6.64E+07
1746,6.67E+07
1749,6.67E+07
1752,6.65E+07
1755,6.66E+07
1758,6.66E+07
1761,6.67E+07
1764,6.66E+07
1767,6.64E+07
1770,6.66E+07
1773,6.66E+07
1776,6.64E+07
1779,6.65E+07
1782,6.64E+07
1785,6.66E+07
1788,6.66E+07
1791,6.66E+07
1794,6.66E+07
1797,6.66E+07
1800,6.67E+07
1803,6.66E+07
1806,6.66E+07
1809,6.65E+07
1812,6.64E+07
1815,6.67E+07
1818,6.67E+07
1821,6.64E+07
1824,6.65E+07
1827,6.66E+07
1830,6.65E+07
1833,6.65E+07
1836,6.66E+07
1839,6.65E+07
1842,6.66E+07
1845,6.64E+07
1848,6.66E+07
1851,6.67E+07
1854,6.66E+07
1857,6.66E+07
1860,6.67E+07
1863,6.67E+07
1866,6.66E+07
1869,6.65E+07
1872,6.65E+07
1875,6.65E+07
1878,6.66E+07
1881,6.64E+07
1884,6.65E+07
1887,6.66E+07
1890,6.64E+07
1893,6.65E+07
1896,6.65E+07
1899,6.64E+07
1902,6.65E+07
1905,6.65E+07
1908,6.65E+07
1911,6.65E+07
1914,6.65E+07
1917,6.66E+07
1920,6.66E+07
1923,6.66E+07
1926,6.62E+07
1929,6.65E+07
1932,6.66E+07
1935,6.66E+07
1938,6.64E+07
1941,6.66E+07
1944,6.65E+07
1947,6.65E+07
1950,6.64E+07
1953,6.65E+07
1956,6.66E+07
1959,6.65E+07
1962,6.66E+07
1965,6.65E+07
1968,6.64E+07
1971,6.64E+07
1974,6.65E+07
1977,6.65E+07
1980,6.64E+07
1983,6.65E+07
1986,6.64E+07
1989,6.65E+07
1992,6.65E+07
1995,6.66E+07
1998,6.65E+07
2001,6.67E+07
2004,6.63E+07
2007,6.66E+07
2010,6.65E+07
2013,6.63E+07
2016,6.66E+07
2019,6.66E+07
2022,6.64E+07
2025,6.64E+07
2028,6.65E+07
2031,6.64E+07
2034,6.64E+07
2037,6.65E+07
2040,6.64E+07
2043,6.64E+07
2046,6.66E+07
2049,6.65E+07
2052,6.66E+07
2055,6.65E+07
2058,6.65E+07
2061,6.65E+07
2064,6.64E+07
2067,6.64E+07
2070,6.65E+07
2073,6.65E+07
2076,6.64E+07
2079,6.64E+07
2082,6.65E+07
2085,6.66E+07
2088,6.63E+07
2091,6.65E+07
2094,6.65E+07
2097,6.63E+07
2100,6.65E+07
2103,6.64E+07
2106,6.65E+07
2109,6.63E+07
2112,6.65E+07
2115,6.64E+07
2118,6.64E+07
2121,6.64E+07
2124,6.65E+07
2127,6.64E+07
2130,6.64E+07
2133,6.64E+07
2136,6.63E+07
2139,6.65E+07
2142,6.64E+07
2145,6.64E+07
2148,6.66E+07
2151,6.63E+07
2154,6.64E+07
2157,6.64E+07
2160,6.64E+07
2163,6.65E+07
2166,6.65E+07
2169,6.64E+07
2172,6.64E+07
2175,6.65E+07
2178,6.65E+07
2181,6.64E+07
2184,6.65E+07
2187,6.64E+07
2190,6.65E+07
2193,6.65E+07
2196,6.65E+07
2199,6.63E+07
2202,6.64E+07
2205,6.64E+07
2208,6.64E+07
2211,6.63E+07
2214,6.64E+07
2217,6.63E+07
2220,6.62E+07
2223,6.64E+07
2226,6.63E+07
2229,6.64E+07
2232,6.64E+07
2235,6.62E+07
2238,6.64E+07
2241,6.64E+07
2244,6.64E+07
2247,6.63E+07
2250,6.64E+07
2253,6.64E+07
2256,6.64E+07
2259,6.64E+07
2262,6.64E+07
2265,6.64E+07
2268,6.64E+07
2271,6.66E+07
2274,6.64E+07
2277,6.63E+07
2280,6.64E+07
2283,6.64E+07
2286,6.63E+07
2289,6.63E+07
2292,6.63E+07
2295,6.63E+07
2298,6.63E+07
2301,6.65E+07
2304,6.64E+07
2307,6.64E+07
2310,6.62E+07
2313,6.64E+07
2316,6.63E+07
2319,6.62E+07
2322,6.64E+07
2325,6.63E+07
2328,6.63E+07
2331,6.64E+07
2334,6.62E+07
2337,6.62E+07
2340,6.65E+07
2343,6.63E+07
2346,6.64E+07
2349,6.62E+07
2352,6.63E+07
2355,6.63E+07
2358,6.61E+07
2361,6.63E+07
2364,6.63E+07
2367,6.62E+07
2370,6.63E+07
2373,6.63E+07
2376,6.63E+07
2379,6.62E+07
2382,6.61E+07
2385,6.63E+07
2388,6.62E+07
2391,6.63E+07
2394,6.62E+07
2397,6.63E+07
2400,6.62E+07
2403,6.63E+07
2406,6.65E+07
2409,6.64E+07
2412,6.65E+07
2415,6.62E+07
2418,6.63E+07
2421,6.63E+07
2424,6.62E+07
2427,6.63E+07
2430,6.63E+07
2433,6.63E+07
2436,6.63E+07
2439,6.63E+07
2442,6.64E+07
2445,6.62E+07
2448,6.61E+07
2451,6.62E+07
2454,6.64E+07
2457,6.63E+07
2460,6.63E+07
2463,6.62E+07
2466,6.61E+07
2469,6.64E+07
2472,6.63E+07
2475,6.64E+07
2478,6.63E+07
2481,6.63E+07
2484,6.65E+07
2487,6.64E+07
2490,6.62E+07
2493,6.64E+07
2496,6.63E+07
2499,6.62E+07
2502,6.62E+07
2505,6.62E+07
2508,6.63E+07
2511,6.62E+07
2514,6.61E+07
2517,6.64E+07
2520,6.64E+07
2523,6.64E+07
2526,6.62E+07
2529,6.62E+07
2532,6.62E+07
2535,6.60E+07
2538,6.63E+07
2541,6.65E+07
2544,6.63E+07
2547,6.64E+07
2550,6.62E+07
2553,6.62E+07
2556,6.62E+07
2559,6.63E+07
2562,6.63E+07
2565,6.63E+07
2568,6.61E+07
2571,6.64E+07
2574,6.62E+07
2577,6.63E+07
2580,6.62E+07
2583,6.64E+07
2586,6.63E+07
2589,6.64E+07
2592,6.63E+07
2595,6.62E+07
2598,6.64E+07
2601,6.62E+07
2604,6.63E+07
2607,6.63E+07
2610,6.63E+07
2613,6.63E+07
2616,6.61E+07
2619,6.64E+07
2622,6.62E+07
2625,6.63E+07
2628,6.64E+07
2631,6.61E+07
2634,6.60E+07
2637,6.62E+07
2640,6.62E+07
2643,6.61E+07
2646,6.63E+07
2649,6.62E+07
2652,6.62E+07
2655,6.63E+07
2658,6.60E+07
2661,6.62E+07
2664,6.62E+07
2667,6.62E+07
2670,6.62E+07
2673,6.63E+07
2676,6.62E+07
2679,6.63E+07
2682,6.62E+07
2685,6.62E+07
2688,6.62E+07
2691,6.61E+07
2694,6.62E+07
2697,6.62E+07
2700,6.61E+07
2703,6.61E+07
2706,6.61E+07
2709,6.63E+07
2712,6.63E+07
2715,6.61E+07
2718,6.61E+07
2721,6.63E+07
2724,6.62E+07
2727,6.64E+07
2730,6.60E+07
2733,6.63E+07
2736,6.60E+07
2739,6.60E+07
2742,6.62E+07
2745,6.61E+07
2748,6.63E+07
2751,6.63E+07
2754,6.62E+07
2757,6.61E+07
2760,6.60E+07
2763,6.59E+07
2766,6.61E+07
2769,6.61E+07
2772,6.63E+07
2775,6.62E+07
2778,6.61E+07
2781,6.63E+07
2784,6.62E+07
2787,6.60E+07
2790,6.62E+07
2793,6.61E+07
2796,6.61E+07
2799,6.61E+07
2802,6.62E+07
2805,6.61E+07
2808,6.62E+07
2811,6.63E+07
2814,6.62E+07
2817,6.61E+07
2820,6.61E+07
2823,6.61E+07
2826,6.61E+07
2829,6.61E+07
2832,6.62E+07
2835,6.61E+07
2838,6.61E+07
2841,6.61E+07
2844,6.60E+07
2847,6.60E+07
2850,6.61E+07
2853,6.60E+07
2856,6.61E+07
2859,6.61E+07
2862,6.61E+07
2865,6.61E+07
2868,6.61E+07
2871,6.62E+07
2874,6.62E+07
2877,6.61E+07
2880,6.61E+07
2883,6.60E+07
2886,6.62E+07
2889,6.62E+07
2892,6.62E+07
2895,6.62E+07
2898,6.62E+07
2901,6.61E+07
2904,6.61E+07
2907,6.61E+07
2910,6.59E+07
2913,6.61E+07
2916,6.59E+07
2919,6.61E+07
2922,6.60E+07
2925,6.60E+07
2928,6.62E+07
2931,6.61E+07
2934,6.62E+07
2937,6.60E+07
2940,6.61E+07
2943,6.61E+07
2946,6.62E+07
2949,6.60E+07
2952,6.61E+07
2955,6.62E+07
2958,6.60E+07
2961,6.61E+07
2964,6.62E+07
2967,6.61E+07
2970,6.62E+07
2973,6.61E+07
2976,6.62E+07
2979,6.61E+07
2982,6.62E+07
2985,6.60E+07
2988,6.61E+07
2991,6.60E+07
2994,6.61E+07
2997,6.61E+07
3000,6.60E+07
3003,6.62E+07
3006,6.60E+07
3009,6.62E+07
3012,6.61E+07
3015,6.61E+07
3018,6.60E+07
3021,6.63E+07
3024,6.62E+07
3027,6.60E+07
3030,6.60E+07
3033,6.59E+07
3036,6.59E+07
3039,6.62E+07
3042,6.60E+07
3045,6.59E+07
3048,6.61E+07
3051,6.61E+07
3054,6.59E+07
3057,6.60E+07
3060,6.60E+07
3063,6.62E+07
3066,6.60E+07
3069,6.60E+07
3072,6.61E+07
3075,6.59E+07
3078,6.60E+07
3081,6.62E+07
3084,6.61E+07
3087,6.61E+07
3090,6.62E+07
3093,6.60E+07
3096,6.60E+07
3099,6.59E+07
3102,6.58E+07
3105,6.60E+07
3108,6.60E+07
3111,6.61E+07
3114,6.60E+07
3117,6.61E+07
3120,6.59E+07
3123,6.61E+07
3126,6.61E+07
3129,6.61E+07
3132,6.61E+07
3135,6.61E+07
3138,6.62E+07
3141,6.59E+07
3144,6.59E+07
3147,6.60E+07
3150,6.59E+07
3153,6.62E+07
3156,6.62E+07
3159,6.61E+07
3162,6.59E+07
3165,6.59E+07
3168,6.59E+07
3171,6.61E+07
3174,6.60E+07
3177,6.60E+07
3180,6.60E+07
3183,6.61E+07
3186,6.61E+07
3189,6.59E+07
3192,6.61E+07
3195,6.61E+07
3198,6.61E+07
3201,6.61E+07
3204,6.59E+07
3207,6.61E+07
3210,6.60E+07
3213,6.59E+07
3216,6.60E+07
3219,6.60E+07
3222,6.61E+07
3225,6.61E+07
3228,6.60E+07
3231,6.60E+07
3234,6.59E+07
3237,6.61E+07
3240,6.61E+07
3243,6.60E+07
3246,6.59E+07
3249,6.60E+07
3252,6.61E+07
3255,6.60E+07
3258,6.59E+07
3261,6.60E+07
3264,6.59E+07
3267,6.59E+07
3270,6.60E+07
3273,6.59E+07
3276,6.59E+07
3279,6.61E+07
3282,6.61E+07
3285,6.59E+07
3288,6.62E+07
3291,6.59E+07
3294,6.61E+07
3297,6.60E+07
3300,6.59E+07
3303,6.62E+07
3306,6.59E+07
3309,6.59E+07
3312,6.61E+07
3315,6.60E+07
3318,6.58E+07
3321,6.60E+07
3324,6.62E+07
3327,6.59E+07
3330,6.60E+07
3333,6.61E+07
3336,6.60E+07
3339,6.59E+07
3342,6.59E+07
3345,6.59E+07
3348,6.59E+07
3351,6.59E+07
3354,6.60E+07
3357,6.60E+07
3360,6.60E+07
3363,6.60E+07
3366,6.61E+07
3369,6.61E+07
3372,6.62E+07
3375,6.59E+07
3378,6.60E+07
3381,6.59E+07
3384,6.61E+07
3387,6.60E+07
3390,6.60E+07
3393,6.61E+07
3396,6.59E+07
3399,6.60E+07
3402,6.59E+07
3405,6.60E+07
3408,6.60E+07
3411,6.60E+07
3414,6.59E+07
3417,6.61E+07
3420,6.59E+07
3423,6.59E+07
3426,6.58E+07
3429,6.60E+07
3432,6.57E+07
3435,6.60E+07
3438,6.59E+07
3441,6.60E+07
3444,6.59E+07
3447,6.60E+07
3450,6.58E+07
3453,6.61E+07
3456,6.59E+07
3459,6.59E+07
3462,6.59E+07
3465,6.60E+07
3468,6.59E+07
3471,6.59E+07
3474,6.60E+07
3477,6.60E+07
3480,6.60E+07
3483,6.60E+07
3486,6.59E+07
3489,6.60E+07
3492,6.60E+07
3495,6.61E+07
3498,6.59E+07
3501,6.60E+07
3504,6.59E+07
3507,6.60E+07
3510,6.59E+07
3513,6.61E+07
3516,6.59E+07
3519,6.60E+07
3522,6.59E+07
3525,6.60E+07
3528,6.60E+07
3531,6.59E+07
3534,6.60E+07
3537,6.60E+07
3540,6.59E+07
3543,6.58E+07
3546,6.57E+07
3549,6.57E+07
3552,6.59E+07
3555,6.58E+07
3558,6.58E+07
3561,6.58E+07
3564,6.59E+07
3567,6.59E+07
3570,6.59E+07
3573,6.59E+07
3576,6.59E+07
3579,6.59E+07
3582,6.60E+07
3585,6.61E+07
3588,6.58E+07
3591,6.59E+07
3594,6.58E+07
3597,6.58E+07
3600,6.59E+07
3603,6.58E+07
3606,6.58E+07
3609,6.59E+07
3612,6.59E+07
3615,6.60E+07
3618,6.59E+07
3621,6.59E+07
3624,6.60E+07
3627,6.57E+07
3630,6.59E+07
3633,6.59E+07
3636,6.58E+07
3639,6.58E+07
3642,6.58E+07
3645,6.57E+07
3648,6.61E+07
3651,6.57E+07
3654,6.60E+07
3657,6.60E+07
3660,6.60E+07
3663,6.58E+07
3666,6.59E+07
3669,6.57E+07
3672,6.57E+07
3675,6.58E+07
3678,6.59E+07
3681,6.58E+07
3684,6.59E+07
3687,6.58E+07
3690,6.60E+07
3693,6.57E+07
3696,6.58E+07
3699,6.59E+07
3702,6.59E+07
3705,6.60E+07
3708,6.58E+07
3711,6.58E+07
3714,6.58E+07
3717,6.59E+07
3720,6.59E+07
3723,6.59E+07
3726,6.56E+07
3729,6.59E+07
3732,6.57E+07
3735,6.58E+07
3738,6.57E+07
3741,6.59E+07
3744,6.58E+07
3747,6.59E+07
3750,6.58E+07
3753,6.60E+07
3756,6.59E+07
3759,6.56E+07
3762,6.56E+07
3765,6.59E+07
3768,6.59E+07
3771,6.59E+07
3774,6.58E+07
3777,6.58E+07
3780,6.58E+07
3783,6.59E+07
3786,6.58E+07
3789,6.60E+07
3792,6.59E+07
3795,6.59E+07
3798,6.59E+07
3801,6.58E+07
3804,6.57E+07
3807,6.59E+07
3810,6.58E+07
3813,6.59E+07
3816,6.58E+07
3819,6.58E+07
3822,6.59E+07
3825,6.58E+07
3828,6.59E+07
3831,6.59E+07
3834,6.58E+07
3837,6.58E+07
3840,6.59E+07
3843,6.59E+07
3846,6.59E+07
3849,6.58E+07
3852,6.59E+07
3855,6.57E+07
3858,6.58E+07
3861,6.58E+07
3864,6.58E+07
3867,6.58E+07
3870,6.58E+07
3873,6.58E+07
3876,6.57E+07
3879,6.58E+07
3882,6.58E+07
3885,6.58E+07
3888,6.57E+07
3891,6.56E+07
3894,6.58E+07
3897,6.58E+07
3900,6.57E+07
3903,6.56E+07
3906,6.58E+07
3909,6.60E+07
3912,6.57E+07
3915,6.59E+07
3918,6.57E+07
3921,6.58E+07
3924,6.59E+07
3927,6.58E+07
3930,6.59E+07
3933,6.58E+07
3936,6.58E+07
3939,6.59E+07
3942,6.57E+07
3945,6.57E+07
3948,6.58E+07
3951,6.57E+07
3954,6.58E+07
3957,6.58E+07
3960,6.59E+07
3963,6.56E+07
3966,6.58E+07
3969,6.58E+07
3972,6.58E+07
3975,6.58E+07
3978,6.58E+07
3981,6.56E+07
3984,6.58E+07
3987,6.59E+07
3990,6.59E+07
3993,6.59E+07
3996,6.58E+07
3999,6.58E+07
4002,6.58E+07
4005,6.58E+07
4008,6.57E+07
4011,6.58E+07
4014,6.56E+07
4017,6.58E+07
4020,6.57E+07
4023,6.56E+07
4026,6.57E+07
4029,6.58E+07
4032,6.58E+07
4035,6.57E+07
4038,6.58E+07
4041,6.58E+07
4044,6.58E+07
4047,6.57E+07
4050,6.57E+07
4053,6.57E+07
4056,6.58E+07
4059,6.58E+07
4062,6.59E+07
4065,6.57E+07
4068,6.56E+07
4071,6.57E+07
4074,6.58E+07
4077,6.57E+07
4080,6.58E+07
4083,6.59E+07
4086,6.57E+07
4089,6.57E+07
4092,6.57E+07
4095,6.58E+07
4098,6.57E+07
4101,6.58E+07
4104,6.57E+07
4107,6.57E+07
4110,6.57E+07
4113,6.59E+07
4116,6.57E+07
4119,6.58E+07
4122,6.57E+07
4125,6.59E+07
4128,6.56E+07
4131,6.58E+07
4134,6.58E+07
4137,6.57E+07
4140,6.58E+07
4143,6.58E+07
4146,6.58E+07
4149,6.57E+07
4152,6.58E+07
4155,6.56E+07
4158,6.59E+07
4161,6.57E+07
4164,6.58E+07
4167,6.58E+07
4170,6.58E+07
4173,6.58E+07
4176,6.59E+07
4179,6.58E+07
4182,6.58E+07
4185,6.57E+07
4188,6.59E+07
4191,6.57E+07
4194,6.57E+07
4197,6.59E+07
4200,6.57E+07
4203,6.58E+07
4206,6.58E+07
4209,6.57E+07
4212,6.57E+07
4215,6.57E+07
4218,6.58E+07
4221,6.57E+07
4224,6.56E+07
4227,6.57E+07
4230,6.57E+07
4233,6.57E+07
4236,6.58E+07
4239,6.57E+07
4242,6.58E+07
4245,6.56E+07
4248,6.57E+07
4251,6.59E+07
4254,6.59E+07
4257,6.58E+07
4260,6.56E+07
4263,6.58E+07
4266,6.55E+07
4269,6.59E+07
4272,6.56E+07
4275,6.57E+07
4278,6.57E+07
4281,6.59E+07
4284,6.59E+07
4287,6.58E+07
4290,6.57E+07
4293,6.56E+07
4296,6.58E+07
