12,1.39E+06,1.39E+06,1.39E+06
15,1.40E+06,1.40E+06,1.40E+06
18,1.39E+06,1.39E+06,1.39E+06
21,1.41E+06,1.41E+06,1.41E+06
24,1.43E+06,1.43E+06,1.43E+06
27,1.46E+06,1.46E+06,1.46E+06
30,1.45E+06,1.45E+06,1.45E+06
33,1.49E+06,1.49E+06,1.49E+06
36,1.53E+06,1.53E+06,1.53E+06
39,1.57E+06,1.57E+06,1.57E+06
42,1.61E+06,1.61E+06,1.61E+06
45,1.62E+06,1.62E+06,1.62E+06
48,1.67E+06,1.67E+06,1.67E+06
51,1.71E+06,1.71E+06,1.71E+06
54,1.74E+06,1.74E+06,1.74E+06
57,1.78E+06,1.78E+06,1.78E+06
60,1.82E+06,1.82E+06,1.82E+06
63,1.86E+06,1.86E+06,1.86E+06
66,1.91E+06,1.91E+06,1.91E+06
69,1.92E+06,1.92E+06,1.92E+06
72,1.98E+06,1.98E+06,1.98E+06
75,2.05E+06,2.05E+06,2.05E+06
78,2.08E+06,2.08E+06,2.08E+06
81,2.10E+06,2.10E+06,2.10E+06
84,2.16E+06,2.16E+06,2.16E+06
87,2.19E+06,2.19E+06,2.19E+06
90,2.25E+06,2.25E+06,2.25E+06
93,2.31E+06,2.31E+06,2.31E+06
96,2.34E+06,2.34E+06,2.34E+06
99,2.37E+06,2.37E+06,2.37E+06
102,2.42E+06,2.42E+06,2.42E+06
105,2.46E+06,2.46E+06,2.46E+06
108,2.51E+06,2.51E+06,2.51E+06
111,2.54E+06,2.54E+06,2.54E+06
114,2.59E+06,2.59E+06,2.59E+06
117,2.64E+06,2.64E+06,2.64E+06
120,2.67E+06,2.67E+06,2.67E+06
123,2.73E+06,2.73E+06,2.73E+06
126,2.77E+06,2.77E+06,2.77E+06
129,2.83E+06,2.83E+06,2.83E+06
132,2.85E+06,2.85E+06,2.85E+06
135,2.90E+06,2.90E+06,2.90E+06
138,2.95E+06,2.95E+06,2.95E+06
141,3.01E+06,3.01E+06,3.01E+06
144,3.03E+06,3.03E+06,3.03E+06
147,3.09E+06,3.09E+06,3.09E+06
