6,2.19E+06,2.19E+06,2.19E+06
9,2.24E+06,2.24E+06,2.24E+06
12,2.29E+06,2.29E+06,2.29E+06
15,2.33E+06,2.33E+06,2.33E+06
18,2.42E+06,2.42E+06,2.42E+06
21,2.49E+06,2.49E+06,2.49E+06
24,2.62E+06,2.62E+06,2.62E+06
27,2.73E+06,2.73E+06,2.73E+06
30,2.86E+06,2.86E+06,2.86E+06
33,2.96E+06,2.96E+06,2.96E+06
36,3.14E+06,3.14E+06,3.14E+06
39,3.26E+06,3.26E+06,3.26E+06
42,3.44E+06,3.44E+06,3.44E+06
45,3.61E+06,3.61E+06,3.61E+06
48,3.73E+06,3.73E+06,3.73E+06
51,3.94E+06,3.94E+06,3.94E+06
54,4.12E+06,4.12E+06,4.12E+06
57,4.27E+06,4.27E+06,4.27E+06
60,4.43E+06,4.43E+06,4.43E+06
63,4.61E+06,4.61E+06,4.61E+06
66,4.81E+06,4.81E+06,4.81E+06
69,5.02E+06,5.02E+06,5.02E+06
72,5.19E+06,5.19E+06,5.19E+06
75,5.38E+06,5.38E+06,5.38E+06
78,5.52E+06,5.52E+06,5.52E+06
81,5.78E+06,5.78E+06,5.78E+06
84,5.95E+06,5.95E+06,5.95E+06
87,6.17E+06,6.17E+06,6.17E+06
90,6.38E+06,6.38E+06,6.38E+06
93,6.57E+06,6.57E+06,6.57E+06
96,6.80E+06,6.80E+06,6.80E+06
99,6.95E+06,6.95E+06,6.95E+06
102,7.19E+06,7.19E+06,7.19E+06
105,7.34E+06,7.34E+06,7.34E+06
108,7.60E+06,7.60E+06,7.60E+06
111,7.79E+06,7.79E+06,7.79E+06
114,7.95E+06,7.95E+06,7.95E+06
117,8.19E+06,8.19E+06,8.19E+06
120,8.38E+06,8.38E+06,8.38E+06
123,8.63E+06,8.63E+06,8.63E+06
126,8.84E+06,8.84E+06,8.84E+06
129,9.04E+06,9.04E+06,9.04E+06
132,9.23E+06,9.23E+06,9.23E+06
135,9.43E+06,9.43E+06,9.43E+06
138,9.63E+06,9.63E+06,9.63E+06
141,9.82E+06,9.82E+06,9.82E+06
144,9.96E+06,9.96E+06,9.96E+06
147,1.02E+07,1.02E+07,1.02E+07
150,1.04E+07,1.04E+07,1.04E+07
153,1.06E+07,1.06E+07,1.06E+07
156,1.07E+07,1.07E+07,1.07E+07
159,1.10E+07,1.10E+07,1.10E+07
