12,2.94E+06,2.94E+06,2.94E+06
15,2.96E+06,2.96E+06,2.96E+06
18,2.98E+06,2.98E+06,2.98E+06
21,3.04E+06,3.04E+06,3.04E+06
24,3.04E+06,3.04E+06,3.04E+06
27,3.07E+06,3.07E+06,3.07E+06
30,3.11E+06,3.11E+06,3.11E+06
33,3.12E+06,3.12E+06,3.12E+06
36,3.15E+06,3.15E+06,3.15E+06
39,3.16E+06,3.16E+06,3.16E+06
42,3.21E+06,3.21E+06,3.21E+06
45,3.26E+06,3.26E+06,3.26E+06
48,3.27E+06,3.27E+06,3.27E+06
51,3.28E+06,3.28E+06,3.28E+06
54,3.32E+06,3.32E+06,3.32E+06
57,3.36E+06,3.36E+06,3.36E+06
60,3.42E+06,3.42E+06,3.42E+06
63,3.41E+06,3.41E+06,3.41E+06
66,3.40E+06,3.40E+06,3.40E+06
69,3.46E+06,3.46E+06,3.46E+06
72,3.46E+06,3.46E+06,3.46E+06
75,3.53E+06,3.53E+06,3.53E+06
78,3.55E+06,3.55E+06,3.55E+06
81,3.56E+06,3.56E+06,3.56E+06
84,3.54E+06,3.54E+06,3.54E+06
87,3.55E+06,3.55E+06,3.55E+06
90,3.60E+06,3.60E+06,3.60E+06
93,3.65E+06,3.65E+06,3.65E+06
96,3.63E+06,3.63E+06,3.63E+06
99,3.69E+06,3.69E+06,3.69E+06
102,3.68E+06,3.68E+06,3.68E+06
105,3.68E+06,3.68E+06,3.68E+06
108,3.73E+06,3.73E+06,3.73E+06
111,3.73E+06,3.73E+06,3.73E+06
114,3.74E+06,3.74E+06,3.74E+06
117,3.76E+06,3.76E+06,3.76E+06
120,3.81E+06,3.81E+06,3.81E+06
123,3.84E+06,3.84E+06,3.84E+06
126,3.82E+06,3.82E+06,3.82E+06
129,3.84E+06,3.84E+06,3.84E+06
132,3.88E+06,3.88E+06,3.88E+06
135,3.87E+06,3.87E+06,3.87E+06
138,3.92E+06,3.92E+06,3.92E+06
141,3.92E+06,3.92E+06,3.92E+06
144,3.90E+06,3.90E+06,3.90E+06
147,3.94E+06,3.94E+06,3.94E+06
150,3.96E+06,3.96E+06,3.96E+06
153,3.99E+06,3.99E+06,3.99E+06
156,3.97E+06,3.97E+06,3.97E+06
159,4.01E+06,4.01E+06,4.01E+06
162,4.02E+06,4.02E+06,4.02E+06
165,3.98E+06,3.98E+06,3.98E+06
168,4.03E+06,4.03E+06,4.03E+06
171,4.06E+06,4.06E+06,4.06E+06
174,4.02E+06,4.02E+06,4.02E+06
177,4.04E+06,4.04E+06,4.04E+06
180,4.06E+06,4.06E+06,4.06E+06
183,4.07E+06,4.07E+06,4.07E+06
186,4.10E+06,4.10E+06,4.10E+06
189,4.08E+06,4.08E+06,4.08E+06
192,4.05E+06,4.05E+06,4.05E+06
195,4.11E+06,4.11E+06,4.11E+06
198,4.15E+06,4.15E+06,4.15E+06
201,4.16E+06,4.16E+06,4.16E+06
204,4.17E+06,4.17E+06,4.17E+06
207,4.13E+06,4.13E+06,4.13E+06
210,4.17E+06,4.17E+06,4.17E+06
213,4.20E+06,4.20E+06,4.20E+06
216,4.20E+06,4.20E+06,4.20E+06
219,4.24E+06,4.24E+06,4.24E+06
222,4.23E+06,4.23E+06,4.23E+06
225,4.21E+06,4.21E+06,4.21E+06
228,4.24E+06,4.24E+06,4.24E+06
231,4.22E+06,4.22E+06,4.22E+06
234,4.26E+06,4.26E+06,4.26E+06
237,4.23E+06,4.23E+06,4.23E+06
240,4.25E+06,4.25E+06,4.25E+06
243,4.29E+06,4.29E+06,4.29E+06
246,4.33E+06,4.33E+06,4.33E+06
249,4.30E+06,4.30E+06,4.30E+06
252,4.26E+06,4.26E+06,4.26E+06
255,4.27E+06,4.27E+06,4.27E+06
258,4.33E+06,4.33E+06,4.33E+06
261,4.30E+06,4.30E+06,4.30E+06
264,4.33E+06,4.33E+06,4.33E+06
267,4.36E+06,4.36E+06,4.36E+06
270,4.35E+06,4.35E+06,4.35E+06
273,4.36E+06,4.36E+06,4.36E+06
276,4.37E+06,4.37E+06,4.37E+06
279,4.36E+06,4.36E+06,4.36E+06
282,4.37E+06,4.37E+06,4.37E+06
285,4.42E+06,4.42E+06,4.42E+06
288,4.36E+06,4.36E+06,4.36E+06
291,4.41E+06,4.41E+06,4.41E+06
294,4.41E+06,4.41E+06,4.41E+06
297,4.46E+06,4.46E+06,4.46E+06
300,4.43E+06,4.43E+06,4.43E+06
303,4.44E+06,4.44E+06,4.44E+06
306,4.42E+06,4.42E+06,4.42E+06
309,4.46E+06,4.46E+06,4.46E+06
312,4.47E+06,4.47E+06,4.47E+06
315,4.49E+06,4.49E+06,4.49E+06
318,4.49E+06,4.49E+06,4.49E+06
321,4.48E+06,4.48E+06,4.48E+06
324,4.50E+06,4.50E+06,4.50E+06
327,4.49E+06,4.49E+06,4.49E+06
330,4.53E+06,4.53E+06,4.53E+06
333,4.50E+06,4.50E+06,4.50E+06
336,4.53E+06,4.53E+06,4.53E+06
339,4.53E+06,4.53E+06,4.53E+06
342,4.50E+06,4.50E+06,4.50E+06
345,4.56E+06,4.56E+06,4.56E+06
348,4.52E+06,4.52E+06,4.52E+06
351,4.58E+06,4.58E+06,4.58E+06
354,4.56E+06,4.56E+06,4.56E+06
357,4.54E+06,4.54E+06,4.54E+06
360,4.59E+06,4.59E+06,4.59E+06
363,4.59E+06,4.59E+06,4.59E+06
366,4.58E+06,4.58E+06,4.58E+06
369,4.59E+06,4.59E+06,4.59E+06
372,4.61E+06,4.61E+06,4.61E+06
375,4.60E+06,4.60E+06,4.60E+06
378,4.61E+06,4.61E+06,4.61E+06
381,4.64E+06,4.64E+06,4.64E+06
384,4.60E+06,4.60E+06,4.60E+06
387,4.64E+06,4.64E+06,4.64E+06
390,4.62E+06,4.62E+06,4.62E+06
393,4.66E+06,4.66E+06,4.66E+06
396,4.64E+06,4.64E+06,4.64E+06
399,4.66E+06,4.66E+06,4.66E+06
402,4.69E+06,4.69E+06,4.69E+06
405,4.68E+06,4.68E+06,4.68E+06
408,4.68E+06,4.68E+06,4.68E+06
411,4.72E+06,4.72E+06,4.72E+06
414,4.68E+06,4.68E+06,4.68E+06
417,4.68E+06,4.68E+06,4.68E+06
420,4.71E+06,4.71E+06,4.71E+06
